	filename	positive_pair	negative_pair	scene_label
202	vocal_imitations/breathing cyborg - 4698357335326720.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/subsynth_374.wav	breathing cyborg
203	vocal_imitations/breathing cyborg - 4563598441447424.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/reversed_envelope.wav	breathing cyborg
204	vocal_imitations/breathing cyborg - 5978898076532736.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/cello_bowed.wav	breathing cyborg
205	vocal_imitations/breathing cyborg - 5582545072685056.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/piano.wav	breathing cyborg
206	vocal_imitations/breathing cyborg - 4856387301539840.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/hihat.wav	breathing cyborg
207	vocal_imitations/breathing cyborg - 5726911808405504.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/narrow_timbre.wav	breathing cyborg
208	vocal_imitations/breathing cyborg - 5022994585878528.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/subsynth_2208.wav	breathing cyborg
209	vocal_imitations/breathing cyborg - 4888488423981056.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/slow_warm_swells.wav	breathing cyborg
210	vocal_imitations/breathing cyborg - 5170729649700864.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/subsynth_2198.wav	breathing cyborg
211	vocal_imitations/breathing cyborg - 5693200475881472.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/needle_strings.wav	breathing cyborg
212	vocal_imitations/breathing cyborg - 6168268016451584.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/mister_frosty.wav	breathing cyborg
213	vocal_imitations/breathing cyborg - 4896791266852864.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/bamboo_air_strings.wav	breathing cyborg
214	vocal_imitations/breathing cyborg - 5474703812591616.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/subsynth_2039.wav	breathing cyborg
215	vocal_imitations/breathing cyborg - 4782475343560704.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/subsynth_4768.wav	breathing cyborg
216	vocal_imitations/breathing cyborg - 4851447149625344.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/subsynth_2217.wav	breathing cyborg
217	vocal_imitations/breathing cyborg - 6435940042014720.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/subsynth_5548.wav	breathing cyborg
218	vocal_imitations/breathing cyborg - 5664610623422464.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/subsynth_2003.wav	breathing cyborg
219	vocal_imitations/breathing cyborg - 5466311983366144.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/anti_matter_clouds.wav	breathing cyborg
220	vocal_imitations/breathing cyborg - 5676709948948480.wav	sound_recordings/breathing_cyborg.wav	sound_recordings/freaky_moonlight.wav	breathing cyborg
221	vocal_imitations/bullet time - 6124681614589952.wav	sound_recordings/bullet_time.wav	sound_recordings/thaigong.wav	bullet time
222	vocal_imitations/bullet time - 4695153826594816.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_2078.wav	bullet time
223	vocal_imitations/bullet time - 5158695151337472.wav	sound_recordings/bullet_time.wav	sound_recordings/crotale.wav	bullet time
224	vocal_imitations/bullet time - 5731410920865792.wav	sound_recordings/bullet_time.wav	sound_recordings/thick_bass.wav	bullet time
225	vocal_imitations/bullet time - 6460813808238592.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_1886.wav	bullet time
226	vocal_imitations/bullet time - 5631986051842048.wav	sound_recordings/bullet_time.wav	sound_recordings/dissonant_bells.wav	bullet time
227	vocal_imitations/bullet time - 6368983649353728.wav	sound_recordings/bullet_time.wav	sound_recordings/bass_bowed.wav	bullet time
228	vocal_imitations/bullet time - 5991417906200576.wav	sound_recordings/bullet_time.wav	sound_recordings/bassoon.wav	bullet time
229	vocal_imitations/bullet time - 5724948068827136.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_2447.wav	bullet time
230	vocal_imitations/bullet time - 5683555321511936.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_2214.wav	bullet time
231	vocal_imitations/bullet time - 5820151253434368.wav	sound_recordings/bullet_time.wav	sound_recordings/vibraphone_bowed.wav	bullet time
232	vocal_imitations/bullet time - 6260373053243392.wav	sound_recordings/bullet_time.wav	sound_recordings/cello_plucked.wav	bullet time
233	vocal_imitations/bullet time - 6317537323122688.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_2013.wav	bullet time
234	vocal_imitations/bullet time - 4811187468369920.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_2009.wav	bullet time
235	vocal_imitations/bullet time - 5156771542859776.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_2198.wav	bullet time
236	vocal_imitations/bullet time - 5606873109626880.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_4768.wav	bullet time
237	vocal_imitations/bullet time - 5517418470309888.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_2057.wav	bullet time
238	vocal_imitations/bullet time - 5634022537428992.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_4708.wav	bullet time
239	vocal_imitations/bullet time - 5738044766289920.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_2447.wav	bullet time
240	vocal_imitations/bullet time - 5275515040563200.wav	sound_recordings/bullet_time.wav	sound_recordings/subsynth_4768.wav	bullet time
241	vocal_imitations/castanet - 4656485162287104.wav	sound_recordings/castanet.wav	sound_recordings/subsynth_2215.wav	castanet
242	vocal_imitations/castanet - 4721640889909248.wav	sound_recordings/castanet.wav	sound_recordings/subsynth_2007.wav	castanet
243	vocal_imitations/castanet - 4947588918804480.wav	sound_recordings/castanet.wav	sound_recordings/cello_bowed.wav	castanet
244	vocal_imitations/castanet - 5093363330056192.wav	sound_recordings/castanet.wav	sound_recordings/subsynth_2009.wav	castanet
245	vocal_imitations/castanet - 5132426728701952.wav	sound_recordings/castanet.wav	sound_recordings/abyss_of_despair.wav	castanet
246	vocal_imitations/castanet - 5176887022190592.wav	sound_recordings/castanet.wav	sound_recordings/crash_cymbal_choked.wav	castanet
247	vocal_imitations/castanet - 5259211344707584.wav	sound_recordings/castanet.wav	sound_recordings/clave.wav	castanet
248	vocal_imitations/castanet - 5312992925188096.wav	sound_recordings/castanet.wav	sound_recordings/bass_plucked.wav	castanet
249	vocal_imitations/castanet - 5685441885896704.wav	sound_recordings/castanet.wav	sound_recordings/slow_warm_swells.wav	castanet
250	vocal_imitations/castanet - 5692592335355904.wav	sound_recordings/castanet.wav	sound_recordings/alto_sax.wav	castanet
251	vocal_imitations/castanet - 5695872079757312.wav	sound_recordings/castanet.wav	sound_recordings/subsynth_5548.wav	castanet
252	vocal_imitations/castanet - 5697038566031360.wav	sound_recordings/castanet.wav	sound_recordings/subsynth_2003.wav	castanet
253	vocal_imitations/castanet - 5717424225648640.wav	sound_recordings/castanet.wav	sound_recordings/castanet.wav	castanet
254	vocal_imitations/castanet - 5722385986617344.wav	sound_recordings/castanet.wav	sound_recordings/subsynth_2447.wav	castanet
255	vocal_imitations/castanet - 5734743547052032.wav	sound_recordings/castanet.wav	sound_recordings/subsynth_2002.wav	castanet
256	vocal_imitations/castanet - 5911127250698240.wav	sound_recordings/castanet.wav	sound_recordings/subsynth_2127.wav	castanet
257	vocal_imitations/castanet - 5929123700539392.wav	sound_recordings/castanet.wav	sound_recordings/subsynth_5940.wav	castanet
258	vocal_imitations/castanet - 6256596703248384.wav	sound_recordings/castanet.wav	sound_recordings/crash_cymbal_mallet_roll.wav	castanet
259	vocal_imitations/castanet - 6268112181657600.wav	sound_recordings/castanet.wav	sound_recordings/subsynth_2039.wav	castanet
260	vocal_imitations/castanet - 6271724114935808.wav	sound_recordings/castanet.wav	sound_recordings/woodblock.wav	castanet
261	vocal_imitations/cello (bowed) - 5197311604948992.wav	sound_recordings/cello_bowed.wav	sound_recordings/breathing_cyborg.wav	cello (bowed)
262	vocal_imitations/cello (bowed) - 6270726742999040.wav	sound_recordings/cello_bowed.wav	sound_recordings/piano.wav	cello (bowed)
263	vocal_imitations/cello (bowed) - 5132923602731008.wav	sound_recordings/cello_bowed.wav	sound_recordings/trombone.wav	cello (bowed)
264	vocal_imitations/cello (bowed) - 4783256490737664.wav	sound_recordings/cello_bowed.wav	sound_recordings/guitar.wav	cello (bowed)
265	vocal_imitations/cello (bowed) - 5986125298532352.wav	sound_recordings/cello_bowed.wav	sound_recordings/subsynth_2208.wav	cello (bowed)
266	vocal_imitations/cello (bowed) - 6017747666337792.wav	sound_recordings/cello_bowed.wav	sound_recordings/narrow_timbre.wav	cello (bowed)
267	vocal_imitations/cello (bowed) - 6327527551270912.wav	sound_recordings/cello_bowed.wav	sound_recordings/dark_synth_pad.wav	cello (bowed)
268	vocal_imitations/cello (bowed) - 5716344712462336.wav	sound_recordings/cello_bowed.wav	sound_recordings/piano.wav	cello (bowed)
269	vocal_imitations/cello (bowed) - 6249295795716096.wav	sound_recordings/cello_bowed.wav	sound_recordings/subsynth_2214.wav	cello (bowed)
270	vocal_imitations/cello (bowed) - 5117366291660800.wav	sound_recordings/cello_bowed.wav	sound_recordings/cello_bowed.wav	cello (bowed)
271	vocal_imitations/cello (bowed) - 6318376049704960.wav	sound_recordings/cello_bowed.wav	sound_recordings/subsynth_2002.wav	cello (bowed)
272	vocal_imitations/cello (bowed) - 6347918311161856.wav	sound_recordings/cello_bowed.wav	sound_recordings/bassoon.wav	cello (bowed)
273	vocal_imitations/cello (bowed) - 6201264505356288.wav	sound_recordings/cello_bowed.wav	sound_recordings/vibraphone_bowed.wav	cello (bowed)
274	vocal_imitations/cello (bowed) - 5515575795122176.wav	sound_recordings/cello_bowed.wav	sound_recordings/little_summer_boy.wav	cello (bowed)
275	vocal_imitations/cello (bowed) - 6708444979527680.wav	sound_recordings/cello_bowed.wav	sound_recordings/trombone.wav	cello (bowed)
276	vocal_imitations/cello (bowed) - 6351336165605376.wav	sound_recordings/cello_bowed.wav	sound_recordings/trombone.wav	cello (bowed)
277	vocal_imitations/cello (bowed) - 5755812509122560.wav	sound_recordings/cello_bowed.wav	sound_recordings/soft_shimmer.wav	cello (bowed)
278	vocal_imitations/cello (bowed) - 6713398687432704.wav	sound_recordings/cello_bowed.wav	sound_recordings/subsynth_1886.wav	cello (bowed)
279	vocal_imitations/cello (bowed) - 5403583851790336.wav	sound_recordings/cello_bowed.wav	sound_recordings/electrical_interferences.wav	cello (bowed)
280	vocal_imitations/cello (bowed) - 4975726323302400.wav	sound_recordings/cello_bowed.wav	sound_recordings/subsynth_2013.wav	cello (bowed)
281	vocal_imitations/cello (plucked) - 4665502982995968.wav	sound_recordings/cello_plucked.wav	sound_recordings/hihat.wav	cello (plucked)
282	vocal_imitations/cello (plucked) - 4739152411099136.wav	sound_recordings/cello_plucked.wav	sound_recordings/subsynth_4708.wav	cello (plucked)
283	vocal_imitations/cello (plucked) - 4828000252067840.wav	sound_recordings/cello_plucked.wav	sound_recordings/narrow_timbre.wav	cello (plucked)
284	vocal_imitations/cello (plucked) - 4836910295941120.wav	sound_recordings/cello_plucked.wav	sound_recordings/bullet_time.wav	cello (plucked)
285	vocal_imitations/cello (plucked) - 5104348782657536.wav	sound_recordings/cello_plucked.wav	sound_recordings/subsynth_3388.wav	cello (plucked)
286	vocal_imitations/cello (plucked) - 5160398642741248.wav	sound_recordings/cello_plucked.wav	sound_recordings/viola_plucked.wav	cello (plucked)
287	vocal_imitations/cello (plucked) - 5166252548947968.wav	sound_recordings/cello_plucked.wav	sound_recordings/subsynth_5940.wav	cello (plucked)
288	vocal_imitations/cello (plucked) - 5169020252717056.wav	sound_recordings/cello_plucked.wav	sound_recordings/guiro.wav	cello (plucked)
289	vocal_imitations/cello (plucked) - 5355933068689408.wav	sound_recordings/cello_plucked.wav	sound_recordings/reversed_envelope.wav	cello (plucked)
290	vocal_imitations/cello (plucked) - 5614018593030144.wav	sound_recordings/cello_plucked.wav	sound_recordings/trumpet.wav	cello (plucked)
291	vocal_imitations/cello (plucked) - 5664836646076416.wav	sound_recordings/cello_plucked.wav	sound_recordings/narrow_timbre.wav	cello (plucked)
292	vocal_imitations/cello (plucked) - 5688164224073728.wav	sound_recordings/cello_plucked.wav	sound_recordings/subsynth_2198.wav	cello (plucked)
293	vocal_imitations/cello (plucked) - 5724051360186368.wav	sound_recordings/cello_plucked.wav	sound_recordings/subsynth_2176.wav	cello (plucked)
294	vocal_imitations/cello (plucked) - 5758048710688768.wav	sound_recordings/cello_plucked.wav	sound_recordings/subsynth_2007.wav	cello (plucked)
295	vocal_imitations/cello (plucked) - 5806666532519936.wav	sound_recordings/cello_plucked.wav	sound_recordings/subsynth_2217.wav	cello (plucked)
296	vocal_imitations/cello (plucked) - 6098414131478528.wav	sound_recordings/cello_plucked.wav	sound_recordings/subsynth_2010.wav	cello (plucked)
297	vocal_imitations/cello (plucked) - 6192523978473472.wav	sound_recordings/cello_plucked.wav	sound_recordings/horn.wav	cello (plucked)
298	vocal_imitations/cello (plucked) - 6270881764474880.wav	sound_recordings/cello_plucked.wav	sound_recordings/shadowland_highs.wav	cello (plucked)
299	vocal_imitations/cello (plucked) - 6271594326392832.wav	sound_recordings/cello_plucked.wav	sound_recordings/subsynth_2013.wav	cello (plucked)
300	vocal_imitations/cello (plucked) - 6329546185900032.wav	sound_recordings/cello_plucked.wav	sound_recordings/dark_attack_bass.wav	cello (plucked)
301	vocal_imitations/chinese cymbal (hit with a stick) - 4522265286803456.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/reversed_envelope.wav	chinese cymbal (hit with a stick)
302	vocal_imitations/chinese cymbal (hit with a stick) - 5509927913127936.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/viola_plucked.wav	chinese cymbal (hit with a stick)
303	vocal_imitations/chinese cymbal (hit with a stick) - 6467630458208256.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/feedback.wav	chinese cymbal (hit with a stick)
304	vocal_imitations/chinese cymbal (hit with a stick) - 5455690395025408.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/thaigong.wav	chinese cymbal (hit with a stick)
305	vocal_imitations/chinese cymbal (hit with a stick) - 5029137462853632.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/woodblock.wav	chinese cymbal (hit with a stick)
306	vocal_imitations/chinese cymbal (hit with a stick) - 4925550233649152.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/flute.wav	chinese cymbal (hit with a stick)
307	vocal_imitations/chinese cymbal (hit with a stick) - 6330359545331712.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/guiro.wav	chinese cymbal (hit with a stick)
308	vocal_imitations/chinese cymbal (hit with a stick) - 5947558237044736.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/violin_bowed.wav	chinese cymbal (hit with a stick)
309	vocal_imitations/chinese cymbal (hit with a stick) - 6428370162155520.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/vibraphone_sustained.wav	chinese cymbal (hit with a stick)
310	vocal_imitations/chinese cymbal (hit with a stick) - 6614403852009472.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/bell_swarm.wav	chinese cymbal (hit with a stick)
311	vocal_imitations/chinese cymbal (hit with a stick) - 6486224848027648.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/viola_plucked.wav	chinese cymbal (hit with a stick)
312	vocal_imitations/chinese cymbal (hit with a stick) - 6546775968055296.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	sound_recordings/subsynth_374.wav	chinese cymbal (hit with a stick)
